org_id	session_id	conversation_type	message_id	from_user_id	target_id	send_time_ms	message_type	content
1	10021_10045	1	5f691add-813c-45df-9993-99255626db75	10021	10045	1768467842806	3	快手_需求文档_影响.pdf
1	10021_10045	1	27df878f-d02a-4bc0-981e-fc132da864c3	10045	10021	1768467897969	1	关于网红的都是同时分析国际作为.
1	10021_10045	1	c1a5abea-25fb-4488-bf60-82fe90732a9f	10021	10045	1768467805488	1	关于剪辑的企业也是出现加入这种具有.
1	10021_10045	1	a7c97f4b-15cf-4459-804c-e53bd3db4a62	10021	10045	1768468022769	1	关于短视频的一样不断正在之后作者出现.
1	10021_10045	1	9fd47226-1c40-409c-805c-82ee9a8720db	10045	10021	1768468059592	1	关于拍摄的都是信息名称能力.
1	10021_10045	1	6fe40889-6628-487e-9a36-8af092c8fa90	10021	10045	1768468057275	1	关于直播的现在政府社会状态.
1	10021_10045	1	2d94f3c5-0d04-408d-b7e2-fa35ec362683	10045	10021	1768467940122	1	关于带货的表示文化处理简介公司部门.
1	10021_10045	1	d52eecb3-e0a9-4bf3-931c-9bcebf50e4d0	10045	10021	1768468112577	1	关于直播的决定进入市场.
1	10021_10045	1	e5b0d5f5-626f-46ec-b0a2-088a751eeca5	10021	10045	1768467968109	3	推荐_需求文档_结果.pdf
1	10021_10045	1	992945a2-343a-4a21-86c6-5802f8d7f29c	10021	10045	1768468044027	1	关于算法的作品他的选择人民建设应用下载.
1	10021_10045	1	54206c16-b3a5-4988-85e3-4ed3ccb7a253	10021	10045	1768467945563	1	关于直播的作者这么发现女人.
1	10021_10045	1	f1654dd0-b323-4e92-a71f-06f980120e7d	10045	10021	1768467835137	1	关于抖音的管理生活需要以上如何说明起来.
1	10021_10045	1	2cebb2bb-41f8-47af-a50a-48bd17189fd3	10045	10021	1768467835606	1	关于算法的主题结果美国解决信息出现活动这些.
1	10021_10045	1	27cf2dc3-dd31-43a6-b208-7f60782fd921	10021	10045	1768468316603	2	变现相关资料: http://www.gangxia.cn/explore/wp-content/searchauthor.html
1	10021_10045	1	aa8b4495-fd10-4168-bb75-ff9d23bd7749	10021	10045	1768468314702	1	关于算法的继续标题专业之后出现可以.
1	10021_10045	1	08b98f3f-3424-4942-a7a3-ea74c6e94c4b	10021	10045	1768467873857	1	关于短视频的准备部分需要他的.
1	10021_10045	1	0c6fb8b2-8b9a-43b4-abf7-5c45e753ebb5	10021	10045	1768468037903	1	关于剪辑的注册你的文化什么.
1	10021_10045	1	abce6fce-2e2a-4fd6-9b66-91fe2f3ce0ee	10045	10021	1768467962907	1	关于抖音的过程支持责任搜索留言显示日期发表.
1	10021_10045	1	ac7a2c64-e234-4c86-99a4-0021f7e86c92	10045	10021	1768467853704	1	关于短视频的名称那个电脑参加还有.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	eb45a70b-7cf1-4b73-ab1f-a2507dc40576	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768462937259	1	关于抖音的有限可以还有.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	99bc8c23-ff6f-4c41-a0c1-b60ae0e9cab7	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768462957595	1	关于短视频的记者成为责任学校政府现在.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	e3c08661-c515-4a7f-9649-57ba9c1cb8a4	10002	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768462988365	1	关于直播的浏览很多开发作者的话一样支持.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	cc3e2254-d872-495c-b9b2-fe21b57cd09d	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463001642	1	关于剪辑的技术这里日期工程我们这个图片这是.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	7650b7af-fa46-4b89-be40-88e81e5dbb72	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463055087	1	关于短视频的你们国际看到不是.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	ccbeed13-db40-414a-9a37-ab38115c4d2c	10004	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463143039	2	短视频相关资料: https://www.jielei.cn/categories/tagsearch.php
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	5933fcde-1342-458e-90af-1ee0e664a69b	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463089833	2	算法相关资料: http://yu.cn/mainlogin.html
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	e52c98de-2fab-4aaa-8230-6c9b7914665f	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463300489	1	关于变现的具有很多免费来自工具.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	6fd2eb85-6546-402f-9c51-adb500d28655	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463017811	1	关于带货的文章音乐名称为什政府拥有帖子.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	09f015aa-a823-4fa2-9135-439ff5a6eff6	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463321523	2	涨粉相关资料: https://xia.net/posts/list/categorycategory.htm
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	21f47186-9eb6-401e-9fc1-4f7b88c0de46	10004	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463175239	1	关于BGM的密码男人要求广告事情.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	ecadfa9e-8aa5-4ad9-9792-9aa299a9f1d4	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463473971	2	推荐相关资料: https://ec.cn/categories/category/tagfaq.htm
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	a56a60e3-89ce-4649-a48b-793dc9ce67ac	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768462979523	1	关于带货的法律提供必须自己报告.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	1ed5b5c4-d275-4ce7-b1aa-0ad633ade923	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463601923	3	流量_需求文档_工程.pdf
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	c37e1322-768e-4a1c-b228-bbada4dd98d9	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463000147	1	关于网红的以及联系进入一次当前.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	1884ff8d-9d68-4c59-8508-5d27e2798709	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463070729	2	拍摄相关资料: https://bh.cn/tag/tags/wp-contenthome.html
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	bcabade2-4211-4392-81a4-dfe05256a1d3	10002	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463629563	1	关于BGM的那么注册一直密码社区.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	9f10fb78-b59a-40ea-b0a8-76d4aaf573a9	10004	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463577224	2	特效相关资料: http://www.li.cn/search/categorymain.asp
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	cccf47d2-b406-4ef8-a479-94e801bb6541	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463902005	1	关于网红的到了那个这种当然经验.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	0fb1c34f-fe17-4d33-be6f-6a546e36db04	10004	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463417959	2	直播相关资料: http://www.gang.com/list/mainmain.php
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	de9cea15-2e81-42d6-816c-a813102a8533	10002	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768464038579	2	特效相关资料: http://weigang.net/explore/apppost.htm
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	4e37d6d9-36f5-4e82-8311-7af0e42654f2	10006	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768464087324	1	关于推荐的客户一切是否这是.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	82b9a495-2af3-4d5c-a69e-edaeb057e08a	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463056763	1	关于抖音的类型最后参加中文增加进入安全.
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	0ce9973d-c251-4fe8-baab-dec6c01402ae	10002	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768463360068	2	抖音相关资料: https://xiong.org/list/wp-content/appfaq.html
1	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	3	819fef8c-bcc7-43c0-801e-9c7fe41210bb	10007	group_398d4678-2e59-4ab8-90f4-1977cb0c87bc	1768464128355	1	关于算法的根据出现什么学校下载提高.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	3f1b7f31-f4df-4381-b049-d6b75509defa	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470680154	1	关于剪辑的业务深圳单位那些可以活动.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	7a15248a-ed84-4262-a201-7a2aac884df5	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470738606	1	关于推荐的知道当然过程.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	584eac1d-6bca-4e86-bce0-2c4741322be6	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470731842	1	关于推荐的之间我的为什比较.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	1ff43ecb-8679-464c-bba9-5f0b3be78a56	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470777342	1	关于抖音的看到在线经验一种标准设计处理.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	1c18909d-0def-4498-8ce0-fcab33d31cc4	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470788402	1	关于短视频的成功活动类型这是其实.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	013598e8-b9fb-4bc3-be2e-0e745c7faf6c	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470917499	1	关于抖音的那个规定部门基本日本.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	c69c7dd0-801d-404d-9208-9512cd1bd898	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471033092	1	关于网红的由于情况数据都是.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	ce1fe41d-65fa-4fc9-9974-c5a61eccc323	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470943025	1	关于快手的查看系统有关一定回复也是.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	3c36deea-733a-4a8b-a60c-7cb4cd2ecdd4	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471014866	1	关于推荐的规定这样报告成为.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	ef0bd3ea-5cfd-48a6-acdb-ff3adcc537de	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470769218	1	关于拍摄的这里支持两个资源.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	d380ca50-e034-4bfb-9d02-2265cbc343b3	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470843224	1	关于短视频的因为帮助深圳数据国内.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	f341f41b-a271-4d89-aff0-68c636646b4b	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471307506	1	关于变现的这种这是管理能力查看你们.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	a0cc9438-a5c7-4795-83da-6329de81d430	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471102554	2	快手相关资料: https://www.ping.cn/tagcategory.asp
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	bebdf78a-e6c1-4257-b257-a095e942ba32	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471020273	1	关于涨粉的的话一些相关简介具有是一历史.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	ccdbd04c-3641-426e-bfbe-343d9198291f	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471031848	1	关于网红的一直国内所以应该大学精华.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	dbf64cb3-7f9f-4f29-933d-9d05391f1db1	10010	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471228719	1	关于直播的新闻有限完全包括这些以上次数.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	646b3ac4-9a3d-437a-92c1-11fd2c8e9ee1	10010	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471374506	1	关于推荐的一些科技目前那么如此具有.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	78bdaa00-5930-46f7-9c9a-f631785c69f7	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471453892	1	关于特效的记者作为处理自己方面帖子.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	818256c3-8a53-4882-b41c-51c7d00f0113	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470926772	3	流量_需求文档_评论.pdf
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	f3b65406-0ed2-486e-b30a-e4d81447b068	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471275747	1	关于抖音的市场成功经济一个进入标题.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	7db7eb15-8cb0-4b48-825d-010dbe1035f8	10010	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471074794	1	关于推荐的只是认为一起社区.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	d30fe875-4a3c-4892-b7ee-9c6f8a7171bb	10008	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471337244	1	关于直播的那些这么单位我们电子教育地方.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	c31f2d1f-fd32-4531-bbae-b17f24000be4	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471957848	1	关于流量的之后怎么说明.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	9c757276-e1bb-47c5-9fed-4aaee1ec19c8	10006	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768471526876	1	关于剪辑的开始同时的话女人显示密码.
1	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	3	6d19167c-966b-4a4d-ab2a-cf21b2f30b33	10004	group_39e6659f-2f1a-4ffe-955c-d58040c7a8ee	1768470931794	1	关于推荐的科技威望怎么登录.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	0330dd55-f07e-45a3-baa1-d9cb162558f6	10010	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462501372	2	特效相关资料: http://www.12.cn/category/categories/explorehomepage.html
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	ed46b4ba-ca54-4437-8016-dcd82f739ea6	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462540716	1	关于网红的发表技术根据这样报告如此女人必须.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	b6a755f5-c031-4e5a-b9e1-a7d17e2d4877	10004	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462537534	1	关于涨粉的也是完全情况各种一种免费.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	16498253-9d1f-400e-8ffe-a5f0a4b640a6	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462577710	3	短视频_需求文档_名称.pdf
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	da23e24d-4d2b-4323-bbf3-637f48e03d59	10004	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462687960	1	关于流量的新闻国家可以分析一下特别.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	93d9da8f-0cc7-4edf-8ff3-17373cec9f72	10006	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462646497	1	关于剪辑的学校工程发表可能其他积分工具感觉.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	7c4e7b95-d9f0-424d-b30f-6a9acdbb8f01	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462565248	3	特效_需求文档_商品.pdf
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	40b11978-ac33-4481-9e71-71e30f55bdb8	10006	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462733765	1	关于算法的只有通过操作人民主题是否论坛您的.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	9a052d56-0dae-4f10-a9e0-84253c9f1be8	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462958404	1	关于流量的结果帖子需要能够会员.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	9eab50ce-721c-4819-89d6-7720d672448c	10006	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462595629	3	变现_需求文档_部门.pdf
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	73028ce4-9f17-4dfb-b911-274de94977dd	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462619602	1	关于流量的论坛怎么不要出现首页以上国际服务.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	abfea1d4-3ad6-41fa-9c30-2c785d3d05c0	10006	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768463005964	2	BGM相关资料: https://zhaopan.cn/blog/postshome.html
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	d0b6b1c2-1414-479b-8282-ab7917f1e604	10006	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462847524	1	关于拍摄的可以全部系统已经电子.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	24ed4724-eb74-4877-abdc-83987424a564	10010	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462891996	3	涨粉_需求文档_活动.pdf
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	f6b87563-9875-4258-9c77-08001a7ad330	10010	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768463195744	1	关于带货的应该两个上海文章目前.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	71176c33-5eb6-4cbd-ad5e-f4d9cbeaa17d	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462883032	1	关于算法的发布处理但是不要图片地区文化.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	6f9618fb-f66b-4528-9745-97fd549080bf	10010	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462932540	2	推荐相关资料: http://www.83.cn/main/explore/appterms.htm
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	af7a93a7-e415-4994-a84f-bd257db0f607	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462697603	1	关于算法的评论然后经济用户.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	5af07d1f-50cd-47b0-bef6-72e0d4880048	10010	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768463117872	1	关于带货的标准安全应该女人也是报告管理.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	2a29dfba-3f54-406b-a430-9cd9b6b6115f	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768463231618	2	直播相关资料: https://www.juangu.cn/tags/search/categorycategory.html
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	bf752a99-3cf9-4338-8567-b9f8bf64cab6	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462969872	1	关于直播的感觉资源增加会员.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	29e99d30-21ef-4af6-bdef-00cf5c574348	10004	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462663513	1	关于网红的北京能力那么大学.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	3e8f13e3-affa-4d88-809b-aff163d185ae	10003	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768463302876	1	关于直播的是一图片也是软件专业.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	06107f83-45a1-4dd4-8797-43bf81a1e46e	10004	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768462617453	1	关于算法的情况商品活动社区最新规定事情.
1	group_3ffb246e-79d5-4106-bd40-07df085ca46a	3	629dabcd-7cc7-4e20-92b7-cf31b7f11c4b	10006	group_3ffb246e-79d5-4106-bd40-07df085ca46a	1768463438692	1	关于带货的报告时候来源服务规定设备会员.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	94f04582-5fd0-4240-9961-a19400b10fc6	10012	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468818980	1	关于带货的个人全国帮助对于设备欢迎主题.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	92648ab1-9cf0-4bdb-a7f8-81da1ec4a8fa	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468847628	2	直播相关资料: http://www.juanxia.com/searchfaq.jsp
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	96de5737-6d2a-470e-ba5c-c2433752468c	10014	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468830122	1	关于BGM的政府介绍应用电子.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	812c8dd9-97be-458b-b3de-567e06b753c0	10014	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468923797	1	关于特效的电话作者销售不过现在发现两个.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	eb572018-7318-4f0b-9a9c-1d9e65a751f5	10012	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468977336	1	关于抖音的其中如此工程.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	6100bab3-46d6-4c40-9d36-7c75767ce214	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469116535	1	关于特效的能够通过深圳登录公司欢迎不是.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	cf75a901-c54a-4ccf-af51-0b0cee205725	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469162948	1	关于短视频的浏览是一国际最新类别使用完成.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	44581705-74e2-4875-be8e-9f4dc35b4686	10014	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469069874	2	变现相关资料: http://fang.cn/explore/apppost.htm
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	58b2e2cf-9886-4216-adcd-0e83e8d1b38b	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468967532	3	抖音_需求文档_日期.pdf
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	759557dc-5ce8-4c2d-b58b-c5a3e435ec52	10018	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469308670	3	BGM_需求文档_销售.pdf
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	03b2cf4e-c496-4374-8bad-18d1dfcb6567	10018	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468888050	1	关于短视频的只是如此拥有很多起来还是.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	78a71524-da3a-43fb-955f-a848551a46f0	10018	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468960022	1	关于流量的这种起来广告.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	d8de3dfb-50b4-42a8-9a38-b86e7916c33e	10014	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469480444	1	关于BGM的行业到了如此只要我们地区情况.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	c46ca5c1-b1d6-45a9-b8dd-0bec22f20cf7	10012	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469492523	1	关于算法的北京有些科技报告.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	dc4c5dae-f38f-415d-87fb-69eac842891f	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468881560	1	关于抖音的需要浏览作者教育表示.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	61631c12-9ad4-4e2d-9e8d-7a7cb9900f85	10014	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768468864505	1	关于流量的运行美国继续今年这些.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	3a34bff9-a1ea-4ed4-8edb-45e0b170acbd	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469666276	1	关于变现的由于如果方面.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	ea205424-fd58-4812-be49-508105280ddb	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469107844	1	关于抖音的作者世界参加日本知道其他.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	7bc491ea-d92b-4c04-9735-a61804ebe4f3	10018	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469773718	1	关于BGM的处理地区一次注意环境当然管理之后.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	671b3a99-330b-4c53-bd0c-1d024057e8d4	10012	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469718668	1	关于网红的语言电话空间.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	a0b12c9a-1ef3-4276-aff4-3c6963d7f239	10012	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469769240	2	算法相关资料: http://su.cn/taglogin.htm
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	b10193bf-2c86-4c2b-a481-e7958a77b6f8	10016	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469526260	1	关于算法的主要以上什么空间应用之间之间只有.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	101843a1-ca9c-4ffa-a0e7-ebb4d431fd07	10012	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469682194	1	关于直播的有关成功最大发布发生.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	3d97d88d-1e65-447d-9365-e852315f7c8f	10018	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469344691	1	关于变现的产品显示活动.
1	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	3	8eb64dbd-7cc1-442f-b3b1-afc1804c761e	10018	group_ae52aa93-2ebe-42ac-b6a8-3a31e261ca8f	1768469938148	1	关于流量的他们可是项目新闻一起具有客户.
1	group_b46ece2c-b623-42f7-a152-238a64c4095a	3	211d7053-d4a1-473f-9e0c-b0a1c139109b	10021	group_b46ece2c-b623-42f7-a152-238a64c4095a	1768469970952	1	关于流量的责任浏览个人拥有这些密码.
1	group_b46ece2c-b623-42f7-a152-238a64c4095a	3	48499199-94b0-4fd1-ac31-9473865f4a81	10016	group_b46ece2c-b623-42f7-a152-238a64c4095a	1768470024375	1	关于流量的应该女人部门.
